contig	length	GC	phylum	class	order	family	genus	species	gff_info	cov_mean_sample_Sample118	cov_mean_sample_Sample120	cov_mean_sample_Sample127	cov_mean_sample_Sample134	cov_mean_sample_Sample177	cov_mean_sample_Sample215	cov_mean_sample_Sample230	cov_mean_sample_Sample234	cov_mean_sample_Sample244	cov_mean_sample_Sample261	cov_mean_sample_Sample263	cov_mean_sample_Sample290	cov_mean_sample_Sample302	cov_mean_sample_Sample321	cov_mean_sample_Sample330	cov_mean_sample_Sample343	percentage_covered_Sample118	percentage_covered_Sample120	percentage_covered_Sample127	percentage_covered_Sample134	percentage_covered_Sample177	percentage_covered_Sample215	percentage_covered_Sample230	percentage_covered_Sample234	percentage_covered_Sample244	percentage_covered_Sample261	percentage_covered_Sample263	percentage_covered_Sample290	percentage_covered_Sample302	percentage_covered_Sample321	percentage_covered_Sample330	percentage_covered_Sample343
contig-3588000000	135	56.2962962963	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.674074	0	0	0.740741	0	0	0	0	0	0	0	0	0.740741	0	0	0.740741	67.407400	0.000000	0.000000	74.074100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	74.074100	0.000000	0.000000	74.074100
contig-1827000000	276	60.1449275362	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.362319	0.724638	1.086957	0	0	0	0.362319	0	0.362319	1.086957	0	0	0.362319	0	0	2.173914	36.231900	72.463800	75.000000	0.000000	0.000000	0.000000	36.231900	0.000000	36.231900	75.000000	0.000000	0.000000	36.231900	0.000000	0.000000	97.826090
contig-4392000000	107	37.3831775701	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0.934579	0	0	0	0	0	0.897196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	93.457940	0.000000	0.000000	0.000000	0.000000	0.000000	89.719600
contig-3597000000	135	73.3333333333	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0.718518	0.740741	0	0	0	0	0	1.481481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	71.851900	74.074100	0.000000	0.000000	0.000000	0.000000	0.000000	94.814810
contig-3462000000	140	57.1428571429	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0.714286	0	0.650000	0.714286	0	0.714286	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	71.428600	0.000000	65.000000	71.428600	0.000000	71.428600	0.000000
contig-337000000	961	57.7523413111	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.144640	0.728408	0.617066	0	0	0	0	0	0.312175	1.664934	0.312175	0.622268	0.728408	0	1.040582	1.873047	69.406900	53.277800	48.699300	0.000000	0.000000	0.000000	0.000000	0.000000	21.227900	81.997900	31.217500	56.399600	48.595200	0.000000	71.696200	87.825200
contig-1987000000	254	70.4724409449	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.787401	0	0.393701	0	0	0	0.393701	0	0	0.787401	1.141731	0	0.787401	0	0.787402	3.531497	68.110200	0.000000	39.370100	0.000000	0.000000	0.000000	39.370100	0.000000	0.000000	58.661400	89.763800	0.000000	63.385800	0.000000	39.370100	100.000000
contig-4365000000	111	53.1531531532	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1271000000	379	61.7414248021	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.527704	0	0.263852	0	0	0	0.791558	0	0	1.572559	0.791557	0	0.791557	0	0	1.055408	52.770400	0.000000	26.385200	0.000000	0.000000	0.000000	51.451200	0.000000	0.000000	83.377300	53.034300	0.000000	78.628000	0.000000	0.000000	83.641200
contig-1648000000	326	69.3251533742	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.920245	0.306748	0.920245	0	0	0	0.306748	0	0.613496	0.920245	0.306748	0	0	0	0	1.797546	52.147200	30.674800	65.337400	0.000000	0.000000	0.000000	30.674800	0.000000	36.503100	64.110400	30.674800	0.000000	0.000000	0.000000	0.000000	76.687100
contig-2707000000	183	46.9945355191	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	2.732241	0	0.546448	1.092897	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	54.644800	82.513700	0.000000
contig-811000000	533	47.0919324578	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.375235	0	0	0	0	0	0	1.125703	0.375235	0.375235	0	2.626640	0.375235	0.551595	1.500937	0	37.523500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	77.861200	37.523500	37.523500	0.000000	90.243900	37.523500	55.159500	68.292700	0.000000
contig-2431000000	207	60.8695652174	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.966183	0	0	0	0	0	0.937198	0	0	0.966184	0.913044	0.483092	0	0	0	1.449275	52.173900	0.000000	0.000000	0.000000	0.000000	0.000000	90.338160	0.000000	0.000000	67.149800	89.855100	48.309200	0.000000	0.000000	0.000000	94.202900
contig-4220000000	121	38.0165289256	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	2.388429	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	98.347110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-2590000000	256	37.5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.167969	1.171875	0	0	0	0	0.390625	0	0	1.562502	0	0.390625	1.539064	0	1.152344	1.894530	87.109400	62.890600	0.000000	0.000000	0.000000	0.000000	39.062500	0.000000	0.000000	79.687500	0.000000	39.062500	98.046880	0.000000	56.250000	91.796880
contig-3836000000	206	42.7184466019	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.485437	0	0	0	0	0	0	1.446602	0.485437	0	0	1.402913	0	0.485437	3.883502	0	48.543700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	84.466000	48.543700	0.000000	0.000000	93.203880	0.000000	48.543700	89.320400	0.000000
contig-356000000	2540	46.1811023622	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.535434	4.407483	2.714567	0	0	0	2.636612	0	3.579920	0.629921	0.078740	1.850391	4.172835	4.011024	2.794095	1.418109	80.748000	98.425200	97.401570	0.000000	0.000000	0.000000	91.614170	0.000000	94.566930	36.850400	7.874000	83.976400	99.606299	95.590550	86.732300	76.653500
contig-4531000000	103	50.4854368932	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-460000000	1041	58.4053794428	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.045148	0.480308	1.056677	0	0	0	0.768491	0	0.192123	2.787702	0.096061	0.096061	1.440923	0	1.241113	1.825167	68.587900	41.114300	72.334300	0.000000	0.000000	0.000000	51.008600	0.000000	19.212300	96.829970	9.606100	9.606100	87.415900	0.000000	71.085500	86.455300
contig-1683000000	311	60.4501607717	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.321543	0	0.630226	0	0	0	0	0	0.321543	1.569131	0	0.321543	0	0	1.286173	1.929259	32.154300	0.000000	54.662400	0.000000	0.000000	0.000000	0.000000	0.000000	32.154300	97.106110	0.000000	32.154300	0.000000	0.000000	65.594900	79.421200
contig-1936000000	269	43.8661710037	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.739777	1.089220	0.371747	0	0	0	0.371747	0	0.371747	1.486990	0.371747	0	0	0	0	0.743494	73.977700	94.052040	37.174700	0.000000	0.000000	0.000000	37.174700	0.000000	37.174700	68.029700	37.174700	0.000000	0.000000	0.000000	0.000000	68.401500
contig-2950000000	167	62.874251497	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.197604	0	0	0	0	0	0	0	0	1.754493	0.598802	0	0.574850	0	0	1.197605	85.029900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	59.880200	0.000000	57.485000	0.000000	0.000000	72.455100
contig-1647000000	308	60.0649350649	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.298701	0.324675	1.285715	0	0	0	0.324675	0	0.324675	1.298701	0.649351	0.324675	0.324675	0	0.324675	0.649350	84.415600	32.467500	86.363600	0.000000	0.000000	0.000000	32.467500	0.000000	32.467500	82.792200	62.337700	32.467500	32.467500	0.000000	32.467500	36.363600
contig-1605000000	359	55.7103064067	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.557103	1.114206	1.114206	1.114207	0	0	0	0	0.278552	1.116991	0	0	0.543175	0	0.557103	2.785517	31.476300	71.309200	68.802200	56.546000	0.000000	0.000000	0.000000	0.000000	27.855200	56.824500	0.000000	0.000000	54.317500	0.000000	55.710300	84.122600
contig-3137000000	155	59.3548387097	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.645161	0	0	0	0	0	0	0	1.290323	0	0	0	0	0	0	0.000000	64.516100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	69.032300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-2063000000	246	43.4959349593	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	2.016259	0	0.813009	2.032520	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	54.471500	80.487800	0.000000
contig-4751000000	100	51.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	1.000000	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-3162000000	154	53.2467532468	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.623377	0	0	0.649351	0	0	0	0	0.649351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	62.337700	0.000000	0.000000	64.935100	0.000000	0.000000	0.000000	0.000000	64.935100
contig-1901000000	272	65.4411764706	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.735294	0	0.735294	0	0	0	0.367647	0	0	1.838233	0.367647	0.367647	0.367647	0	0	1.102942	66.544100	0.000000	65.441200	0.000000	0.000000	0.000000	36.764700	0.000000	0.000000	52.941200	36.764700	36.764700	36.764700	0.000000	0.000000	66.911800
contig-3133000000	168	39.2857142857	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.595238	0	0	0	0	0	0	1.190476	0	0	0	1.190476	0	0	0.595238	0	59.523800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.571400	0.000000	0.000000	0.000000	79.761900	0.000000	0.000000	59.523800	0.000000
contig-3763000000	145	42.0689655172	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	1.234483	0	0	0.689655	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	68.965500	0.000000
contig-2149000000	236	64.8305084746	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.423729	1.271184	0.423729	0	0	0	0	0	0.423729	0.423729	0.423729	0	0	0	0.423729	2.016948	42.372900	57.627100	42.372900	0.000000	0.000000	0.000000	0.000000	0.000000	42.372900	42.372900	42.372900	0.000000	0.000000	0.000000	42.372900	98.728810
contig-4308000000	109	63.3027522936	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.807339	0	0	0	0	0	0	0	0	0	0	0	2.577981	0	0	0	80.733900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.165140	0.000000	0.000000	0.000000
contig-4199000000	112	35.7142857143	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.892857	0	0	0	1.785714	0	0	0.892857	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	89.285700	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	89.285700	0.000000
contig-1907000000	272	59.9264705882	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.470588	0	0.367647	0	0	0	0	0	0.367647	1.102940	0.367647	0	0.735295	0	0.735294	2.205882	58.455900	0.000000	36.764700	0.000000	0.000000	0.000000	0.000000	0.000000	36.764700	78.676500	36.764700	0.000000	55.147100	0.000000	45.220600	84.558800
contig-4395000000	119	63.025210084	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.789916	0.789916	0	0	0	0	0	0	0	0	0	0	0.789916	0	0	0	78.991600	78.991600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.991600	0.000000	0.000000	0.000000
contig-3169000000	167	28.1437125749	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	1.796406	0	0	0.598802	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	91.616770	0.000000	0.000000	59.880200	0.000000
contig-4404000000	107	51.4018691589	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0.897196	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	89.719600	0.000000	0.000000	0.000000
contig-1277000000	477	61.4255765199	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.838574	0.209644	0.628931	0	0	0	0.209644	0	0.628931	1.666669	0.419287	0.419287	1.467505	0	0	1.886792	52.410900	20.964400	62.893100	0.000000	0.000000	0.000000	20.964400	0.000000	62.893100	97.064990	41.928700	41.928700	62.264200	0.000000	0.000000	74.004200
contig-1461000000	341	62.7565982405	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.263930	0.586510	0	0	0	0.879768	0	0.565982	0.853372	0.586511	0.293255	0.293255	0	0	2.052788	0.000000	26.393000	58.651000	0.000000	0.000000	0.000000	46.627600	0.000000	56.598200	60.117300	37.536700	29.325500	29.325500	0.000000	0.000000	88.563000
contig-1064000000	464	58.6206896552	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.862069	0.646552	0.862070	0	0	0	0.620690	0	0	2.303877	0.431034	0	0.846983	0	0.193966	1.939656	72.629300	56.034500	54.310300	0.000000	0.000000	0.000000	58.620700	0.000000	0.000000	99.353448	23.060300	0.000000	49.569000	0.000000	19.396500	93.965520
contig-276000000	1087	65.9613615455	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.471941	1.007361	1.379946	0	0	0	0.183993	0	0.091996	2.203310	0.275989	0.367985	0.632935	0	0.643974	2.192274	83.256700	71.665100	68.537300	0.000000	0.000000	0.000000	18.399300	0.000000	9.199600	92.180310	26.770900	28.426900	52.437900	0.000000	61.269500	96.136150
contig-2144000000	281	36.6548042705	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.056940	0	0	0	0	0	0	1.423487	0	0	0	2.491104	0	0.355872	1.423488	0	83.629900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	75.800700	0.000000	0.000000	0.000000	84.341600	0.000000	35.587200	90.035590	0.000000
contig-712000000	595	64.5378151261	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.838657	0.672269	0.840337	0	0	0	0.336134	0	0.168067	1.502520	0.168067	0.168067	1.176470	0	0.658823	1.657140	86.554600	54.789900	79.327700	0.000000	0.000000	0.000000	33.613400	0.000000	16.806700	91.092440	16.806700	16.806700	71.596600	0.000000	51.764700	69.411800
contig-3142000000	176	64.7727272727	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.568182	0.568182	0	0	0	0	0.568182	0	0.568182	0.568182	0	0	0.568182	0	0	3.318179	56.818200	56.818200	0.000000	0.000000	0.000000	0.000000	56.818200	0.000000	56.818200	56.818200	0.000000	0.000000	56.818200	0.000000	0.000000	96.022730
contig-4358000000	107	67.2897196262	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-3127000000	330	54.8484848485	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.881817	3.333336	1.503030	0	0	0	2.424242	0	4.242418	0.909090	0.303030	0.303030	3.303032	3.939394	0.569697	2.727271	75.757600	76.969700	61.818200	0.000000	0.000000	0.000000	80.606100	0.000000	90.606060	60.606100	30.303000	30.303000	97.878790	87.272700	56.969700	66.363600
contig-3577000000	136	34.5588235294	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.735294	0	0	0	0	0	0	0	0	0.735294	0	0	0	0	0	2.845591	73.529400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	73.529400	0.000000	0.000000	0.000000	0.000000	0.000000	99.264706
contig-4040000000	4079	51.8019122334	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4.434423	9.029175	6.163771	0	0	0	7.787694	0	9.159344	2.032117	0.759746	2.792596	10.506984	10.645502	6.249334	3.252025	99.705810	99.754842	99.166462	0.000000	0.000000	0.000000	99.754842	0.000000	99.583231	81.760200	55.798000	92.081390	99.705810	99.754842	98.921300	89.531700
contig-2441000000	206	34.9514563107	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.485437	0	0	0	0	0	0	0.485437	0	0	0	0.970875	0	0	1.402910	0	48.543700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	48.543700	0.000000	0.000000	0.000000	49.029100	0.000000	0.000000	71.359200	0.000000
contig-3784000000	173	53.7572254335	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.300577	0	0.543353	0	3.427747	4.578031	0	1.144510	0	0.578035	2.774565	0	0	0	0	0	82.080900	0.000000	54.335300	0.000000	97.109830	89.017300	0.000000	76.878600	0.000000	57.803500	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-3129000000	156	55.7692307692	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0.576923	0	0	0	1.903847	0	0	0	0	0	0	0	1.282051	0.000000	0.000000	0.000000	57.692300	0.000000	0.000000	0.000000	97.435900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	88.461500
contig-3911000000	182	48.9010989011	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.549451	0	0	0	0	1.587912	0	1.021978	0	2.115384	0	0	1.609889	0	0.000000	0.000000	54.945100	0.000000	0.000000	0.000000	0.000000	79.120900	0.000000	100.000000	0.000000	98.901100	0.000000	0.000000	89.560400	0.000000
contig-3220000000	151	58.940397351	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.662252	0	0	0	0	0	0	0	0	0.582781	0	0.662252	0	0	0	0	66.225200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	58.278100	0.000000	66.225200	0.000000	0.000000	0.000000	0.000000
contig-4529000000	160	52.5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.625000	0	0.625000	0	0	0	0	0	0	0.625000	0.625000	0	1.850000	0	0	1.250000	62.500000	0.000000	62.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	62.500000	62.500000	0.000000	88.125000	0.000000	0.000000	63.750000
contig-3576000000	136	63.9705882353	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0.727941	0	0.735294	0	0	0.735294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	72.794100	0.000000	73.529400	0.000000	0.000000	73.529400
contig-1098000000	435	54.9425287356	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.689656	0.689655	0.689655	0	0	0	0.229885	0	0.213793	1.363217	0.229885	0	0.459770	0	0.229885	2.068967	53.333300	53.793100	68.965500	0.000000	0.000000	0.000000	22.988500	0.000000	21.379300	82.528700	22.988500	0.000000	45.977000	0.000000	22.988500	86.896600
contig-4189000000	112	46.4285714286	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.892857	0	0	0	0	0	0	2.553571	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	89.285700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000
contig-354000000	932	47.9613733906	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.751073	0.429185	0	0	0	0	0.536480	0	0.536481	2.253217	0.429184	0	0.321888	0	0.321889	2.778970	65.236100	37.017200	0.000000	0.000000	0.000000	0.000000	43.133000	0.000000	48.819700	92.489270	24.356200	0.000000	32.188800	0.000000	29.291800	97.854080
contig-2229000000	227	44.0528634361	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.440529	0	0	0	0.440529	0.440529	0	0.440529	0	1.321586	0	0.440529	1.321587	0	0.000000	0.000000	44.052900	0.000000	0.000000	0.000000	44.052900	44.052900	0.000000	44.052900	0.000000	90.748900	0.000000	44.052900	63.436100	0.000000
contig-3432000000	142	66.1971830986	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.704225	0	0	0	0	0	0	0	1.408450	0	0	0	0	0	0.654930	0.000000	70.422500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	73.239400	0.000000	0.000000	0.000000	0.000000	0.000000	65.493000
contig-3644000000	133	61.6541353383	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.751880	0	0	0	0	0	0	0	2.255637	0	0	0	0	0.751880	1.503760	0.000000	75.188000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	92.481200	0.000000	0.000000	0.000000	0.000000	75.188000	79.699200
contig-1724000000	291	64.2611683849	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.687285	0.687285	0.687286	0	0	0	0	0	0.687285	0.687286	0	0	0	0	0.343643	0.343643	68.728500	61.168400	52.921000	0.000000	0.000000	0.000000	0.000000	0.000000	68.728500	56.013700	0.000000	0.000000	0.000000	0.000000	34.364300	34.364300
contig-2191000000	231	40.2597402597	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	1.220779	0.432900	0.432900	0	1.731600	0	0	0.865801	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	88.311700	43.290000	43.290000	0.000000	86.147200	0.000000	0.000000	86.580100	0.000000
contig-4852000000	120	47.5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	79.166700
contig-4499000000	104	69.2307692308	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0.846154	0	0	0	0	0	0	0	0	1.749999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	84.615400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.038462
contig-680000000	1804	55.487804878	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.485589	4.544906	3.430156	0	0	0	4.205655	0	3.318180	0.605877	0.165743	1.378602	4.483363	5.859201	2.046564	1.607539	79.767200	98.835920	96.341460	0.000000	0.000000	0.000000	93.070950	0.000000	92.516630	44.567600	13.359200	71.230600	93.126390	93.348110	75.609800	71.784900
contig-1863000000	333	55.2552552553	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.165164	0.600600	0.600601	0	0	0	0	0	0.600600	1.501500	0	0	0.900901	0	0	1.801801	70.270300	34.234200	60.060100	0.000000	0.000000	0.000000	0.000000	0.000000	53.453500	65.765800	0.000000	0.000000	79.279300	0.000000	0.000000	77.477500
contig-2266000000	278	63.6690647482	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.359712	0.359712	0	0	0	0	0	0	0.719425	2.158271	0.359712	1.079137	1.359711	0	0.359712	2.158272	35.971200	35.971200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	36.690600	67.266200	35.971200	75.899300	98.201440	0.000000	35.971200	82.014400
contig-819000000	530	59.0566037736	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.566038	0.354717	0.566037	0	0	0	0.754717	0	0.371698	1.698113	0.354717	0.188679	0.943397	0	0.377358	2.075470	39.056600	35.471700	31.320800	0.000000	0.000000	0.000000	59.245300	0.000000	37.169800	90.566040	35.471700	18.867900	75.094300	0.000000	37.735800	81.320800
contig-3555000000	227	51.9823788546	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.295155	2.145372	2.167399	0	0	0	2.202642	0	0.881057	0.444934	0	1.748899	1.704846	1.264316	1.321587	3.026431	71.806200	77.533000	88.105700	0.000000	0.000000	0.000000	60.352400	0.000000	44.493400	44.493400	0.000000	95.154180	76.652000	93.392070	68.281900	98.678410
contig-2148000000	236	59.7457627119	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.423729	0	0.788136	0	0	0	0.423729	0	0	0.847458	0.423729	0	0	0	0.423729	2.118645	42.372900	0.000000	75.847500	0.000000	0.000000	0.000000	42.372900	0.000000	0.000000	61.440700	42.372900	0.000000	0.000000	0.000000	42.372900	97.457630
contig-4615000000	101	58.4158415842	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.930693	0	0.930693	0	0	0	0	0	0	0	0	0	0.891089	0	0	0	93.069310	0.000000	93.069310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	89.108900	0.000000	0.000000	0.000000
contig-2436000000	212	58.0188679245	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.891509	0	0	0	0	0	0.471698	0	0.471698	0.943397	0	0.943396	0	0	0	4.075469	67.452800	0.000000	0.000000	0.000000	0.000000	0.000000	47.169800	0.000000	47.169800	60.849100	0.000000	69.339600	0.000000	0.000000	0.000000	98.584910
contig-4132000000	114	59.649122807	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.850877	0.850877	0	0	0	0.877193	0	0	0	0	0	0	0	0	0	0.000000	85.087700	85.087700	0.000000	0.000000	0.000000	87.719300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1305000000	390	58.4615384615	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.256410	0.256410	1.025641	0	0	0	0	0	0	0.769229	0.256410	0	0.512821	0	0.256410	3.076924	25.641000	25.641000	69.487200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	44.359000	25.641000	0.000000	51.282100	0.000000	25.641000	93.076920
contig-584000000	60817	60.7017774635	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.748113	4.222900	3.104810	0	0	0	3.673775	0	4.121295	0.936253	0.305621	1.230807	3.689642	4.577558	2.773698	1.542594	80.906700	98.240620	94.693920	0.000000	0.000000	0.000000	96.489470	0.000000	97.661840	60.136100	26.426800	70.028100	97.262280	98.895050	94.034560	80.268700
